date,product_id,product_name,region,units_sold,revenue,price,promotion_flag
2022-01-01,SKU022,Product C2,East,28,9366.84,334.53,1
2022-01-01,SKU022,Product C2,West,47,20861.89,443.87,0
2022-01-01,SKU023,Product C3,South,71,17643.5,248.5,1
2022-01-01,SKU023,Product C3,East,16,4686.4,292.9,0
2022-01-01,SKU023,Product C3,West,31,9079.9,292.9,0
2022-01-01,SKU024,Product C4,North,47,1525.15,32.45,0
2022-01-01,SKU024,Product C4,West,44,1427.8,32.45,0
2022-01-01,SKU025,Product C5,North,43,16718.4,388.8,0
2022-01-01,SKU025,Product C5,South,47,18273.6,388.8,0
2022-01-01,SKU025,Product C5,West,29,8847.61,305.09,1
2022-01-01,SKU026,Product C6,North,52,22313.72,429.11,0
2022-01-01,SKU026,Product C6,South,8,3432.88,429.11,0
2022-01-01,SKU026,Product C6,East,44,18880.84,429.11,0
2022-01-01,SKU026,Product C6,West,30,12873.3,429.11,0
2022-01-01,SKU027,Product C7,South,58,11383.08,196.26,0
2022-01-01,SKU027,Product C7,East,32,6280.32,196.26,0
2022-01-01,SKU027,Product C7,West,22,4317.72,196.26,0
2022-01-01,SKU028,Product C8,North,40,10471.6,261.79,1
2022-01-01,SKU028,Product C8,East,24,7715.76,321.49,0
2022-01-01,SKU029,Product C9,North,44,3168.88,72.02,1
2022-01-01,SKU029,Product C9,South,43,2910.67,67.69,1
2022-01-01,SKU029,Product C9,East,8,717.6,89.7,0
2022-01-01,SKU029,Product C9,West,22,1973.4,89.7,0
2022-01-01,SKU030,Product D0,North,48,5407.68,112.66,0
2022-01-01,SKU030,Product D0,South,9,1013.94,112.66,0
2022-01-01,SKU030,Product D0,East,52,5858.32,112.66,0
2022-01-01,SKU030,Product D0,West,72,8111.52,112.66,0
2022-01-01,SKU031,Product D1,North,60,21233.4,353.89,0
2022-01-01,SKU031,Product D1,South,68,20767.88,305.41,1
2022-01-01,SKU031,Product D1,East,48,16986.72,353.89,0
2022-01-01,SKU032,Product D2,North,57,17582.79,308.47,0
2022-01-01,SKU032,Product D2,South,38,10341.7,272.15,1
2022-01-01,SKU032,Product D2,East,45,13881.15,308.47,0
2022-01-01,SKU032,Product D2,West,25,7711.75,308.47,0
2022-01-01,SKU033,Product D3,North,61,14788.84,242.44,1
2022-01-01,SKU033,Product D3,South,39,10597.47,271.73,0
2022-01-01,SKU033,Product D3,East,58,13389.88,230.86,1
2022-01-01,SKU033,Product D3,West,51,13858.23,271.73,0
2022-01-01,SKU034,Product D4,North,60,4638.0,77.3,1
2022-01-01,SKU034,Product D4,South,62,4806.86,77.53,1
2022-01-01,SKU034,Product D4,East,68,4685.88,68.91,1
2022-01-01,SKU034,Product D4,West,22,1981.54,90.07,0
2022-01-01,SKU035,Product D5,North,11,1564.97,142.27,0
2022-01-01,SKU035,Product D5,South,45,5394.6,119.88,1
2022-01-01,SKU035,Product D5,West,46,5718.26,124.31,1
2022-01-01,SKU036,Product D6,North,90,8862.3,98.47,1
2022-01-01,SKU036,Product D6,South,46,5410.06,117.61,0
2022-01-01,SKU036,Product D6,East,69,8115.09,117.61,0
2022-01-01,SKU036,Product D6,West,17,1697.62,99.86,1
2022-01-01,SKU037,Product D7,North,20,8460.0,423.0,0
2022-01-01,SKU037,Product D7,South,38,16074.0,423.0,0
2022-01-01,SKU037,Product D7,West,51,21573.0,423.0,0
2022-01-01,SKU038,Product D8,North,20,2444.6,122.23,0
2022-01-01,SKU038,Product D8,West,22,2689.06,122.23,0
2022-01-01,SKU039,Product D9,South,48,19414.56,404.47,0
2022-01-01,SKU039,Product D9,East,44,17796.68,404.47,0
2022-01-01,SKU040,Product E0,North,5,705.95,141.19,0
2022-01-01,SKU040,Product E0,South,9,960.66,106.74,1
2022-01-01,SKU040,Product E0,West,56,7906.64,141.19,0
2022-01-01,SKU041,Product E1,North,58,26531.52,457.44,0
2022-01-01,SKU041,Product E1,South,16,7319.04,457.44,0
2022-01-01,SKU041,Product E1,East,45,20584.8,457.44,0
2022-01-01,SKU041,Product E1,West,24,10978.56,457.44,0
2022-01-01,SKU042,Product E2,South,66,25456.86,385.71,1
2022-01-01,SKU042,Product E2,East,8,3515.36,439.42,0
2022-01-01,SKU042,Product E2,West,87,34196.22,393.06,1
2022-01-01,SKU043,Product E3,North,8,866.8,108.35,1
2022-01-01,SKU043,Product E3,South,17,1941.23,114.19,0
2022-01-01,SKU043,Product E3,East,57,6508.83,114.19,0
2022-01-01,SKU043,Product E3,West,54,6166.26,114.19,0
2022-01-01,SKU044,Product E4,North,35,5353.95,152.97,1
2022-01-01,SKU044,Product E4,West,76,13646.56,179.56,1
2022-01-01,SKU045,Product E5,North,54,4320.54,80.01,0
2022-01-01,SKU045,Product E5,South,30,2068.5,68.95,1
2022-01-01,SKU046,Product E6,North,70,8194.9,117.07,1
2022-01-01,SKU046,Product E6,South,59,7154.93,121.27,1
2022-01-01,SKU046,Product E6,East,16,1717.6,107.35,1
2022-01-01,SKU047,Product E7,North,81,18855.99,232.79,1
2022-01-01,SKU047,Product E7,East,76,16878.84,222.09,1
2022-01-01,SKU048,Product E8,South,16,2727.04,170.44,1
2022-01-01,SKU048,Product E8,East,5,886.55,177.31,1
2022-01-01,SKU048,Product E8,West,45,7682.4,170.72,1
2022-01-01,SKU049,Product E9,North,39,8022.69,205.71,0
2022-01-01,SKU049,Product E9,South,46,9462.66,205.71,0
2022-01-01,SKU049,Product E9,West,32,6582.72,205.71,0
2022-01-02,SKU000,Product A0,North,36,11639.52,323.32,0
2022-01-02,SKU000,Product A0,South,40,12932.8,323.32,0
2022-01-02,SKU000,Product A0,East,26,8406.32,323.32,0
2022-01-02,SKU000,Product A0,West,29,9376.28,323.32,0
2022-01-02,SKU001,Product A1,South,15,5600.4,373.36,0
2022-01-02,SKU003,Product A3,South,21,7173.18,341.58,0
2022-01-02,SKU003,Product A3,East,69,19198.56,278.24,1
2022-01-02,SKU003,Product A3,West,23,7856.34,341.58,0
2022-01-02,SKU004,Product A4,North,20,1052.0,52.6,0
2022-01-02,SKU004,Product A4,South,46,2419.6,52.6,0
2022-01-02,SKU004,Product A4,East,25,1315.0,52.6,0
2022-01-02,SKU005,Product A5,North,25,639.25,25.57,0
2022-01-02,SKU005,Product A5,South,6,153.42,25.57,0
2022-01-02,SKU006,Product A6,West,20,2342.6,117.13,0
2022-01-02,SKU007,Product A7,North,53,16164.47,304.99,0
2022-01-02,SKU007,Product A7,South,66,16809.54,254.69,1
2022-01-02,SKU007,Product A7,West,51,14365.68,281.68,1
2022-01-02,SKU008,Product A8,North,34,2942.36,86.54,1
2022-01-02,SKU008,Product A8,South,33,3077.25,93.25,1
2022-01-02,SKU009,Product A9,North,16,3448.96,215.56,0
2022-01-02,SKU009,Product A9,East,15,3233.4,215.56,0
2022-01-02,SKU009,Product A9,West,31,6033.22,194.62,1
2022-01-02,SKU010,Product B0,South,25,7468.5,298.74,0
2022-01-02,SKU011,Product B1,North,19,7254.58,381.82,0
2022-01-02,SKU011,Product B1,South,25,8444.75,337.79,1
2022-01-02,SKU011,Product B1,West,20,7636.4,381.82,0
2022-01-02,SKU012,Product B2,East,33,9521.82,288.54,1
2022-01-02,SKU012,Product B2,West,80,24047.2,300.59,1
2022-01-02,SKU013,Product B3,North,5,665.95,133.19,1
2022-01-02,SKU013,Product B3,East,40,5118.8,127.97,1
2022-01-02,SKU013,Product B3,West,46,6723.36,146.16,0
2022-01-02,SKU014,Product B4,South,41,19640.23,479.03,0
2022-01-02,SKU014,Product B4,East,82,31900.46,389.03,1
2022-01-02,SKU014,Product B4,West,23,11017.69,479.03,0
2022-01-02,SKU015,Product B5,South,42,2523.36,60.08,0
2022-01-02,SKU015,Product B5,East,17,917.32,53.96,1
2022-01-02,SKU015,Product B5,West,16,961.28,60.08,0
2022-01-02,SKU016,Product B6,North,31,1779.09,57.39,0
2022-01-02,SKU016,Product B6,South,26,1492.14,57.39,0
2022-01-02,SKU016,Product B6,East,25,1434.75,57.39,0
2022-01-02,SKU016,Product B6,West,12,688.68,57.39,0
2022-01-02,SKU017,Product B7,North,8,2446.64,305.83,0
2022-01-02,SKU017,Product B7,South,11,3364.13,305.83,0
2022-01-02,SKU017,Product B7,West,10,3058.3,305.83,0
2022-01-02,SKU018,Product B8,North,40,14702.8,367.57,0
2022-01-02,SKU018,Product B8,South,9,3308.13,367.57,0
2022-01-02,SKU018,Product B8,East,22,8086.54,367.57,0
2022-01-02,SKU019,Product B9,East,46,3273.36,71.16,0
2022-01-02,SKU019,Product B9,West,41,2917.56,71.16,0
2022-01-02,SKU020,Product C0,South,23,1118.03,48.61,0
2022-01-02,SKU020,Product C0,East,51,2218.5,43.5,1
2022-01-02,SKU021,Product C1,North,29,12075.89,416.41,0
2022-01-02,SKU021,Product C1,South,28,11659.48,416.41,0
2022-01-02,SKU021,Product C1,East,6,2498.46,416.41,0
2022-01-02,SKU021,Product C1,West,8,3331.28,416.41,0
2022-01-02,SKU022,Product C2,North,30,13316.1,443.87,0
2022-01-02,SKU022,Product C2,South,25,11096.75,443.87,0
2022-01-02,SKU022,Product C2,East,35,15535.45,443.87,0
2022-01-02,SKU022,Product C2,West,30,13316.1,443.87,0
2022-01-02,SKU023,Product C3,West,8,2343.2,292.9,0
2022-01-02,SKU024,Product C4,North,28,908.6,32.45,0
2022-01-02,SKU024,Product C4,South,65,1959.75,30.15,1
2022-01-02,SKU024,Product C4,East,10,324.5,32.45,0
2022-01-02,SKU024,Product C4,West,53,1719.85,32.45,0
2022-01-02,SKU025,Product C5,North,19,7387.2,388.8,0
2022-01-02,SKU025,Product C5,South,76,27382.04,360.29,1
2022-01-02,SKU025,Product C5,East,27,10497.6,388.8,0
2022-01-02,SKU026,Product C6,North,10,4291.1,429.11,0
2022-01-02,SKU026,Product C6,South,20,8582.2,429.11,0
2022-01-02,SKU027,Product C7,South,11,2158.86,196.26,0
2022-01-02,SKU027,Product C7,East,33,6476.58,196.26,0
2022-01-02,SKU027,Product C7,West,38,7457.88,196.26,0
2022-01-02,SKU028,Product C8,North,43,13824.07,321.49,0
2022-01-02,SKU028,Product C8,South,39,12538.11,321.49,0
2022-01-02,SKU028,Product C8,East,38,12216.62,321.49,0
2022-01-02,SKU028,Product C8,West,26,8358.74,321.49,0
2022-01-02,SKU029,Product C9,North,46,3835.94,83.39,1
2022-01-02,SKU029,Product C9,South,33,2960.1,89.7,0
2022-01-02,SKU030,Product D0,North,43,4844.38,112.66,0
2022-01-02,SKU030,Product D0,South,17,1915.22,112.66,0
2022-01-02,SKU031,Product D1,South,36,12740.04,353.89,0
2022-01-02,SKU031,Product D1,East,32,11324.48,353.89,0
2022-01-02,SKU031,Product D1,West,20,7077.8,353.89,0
2022-01-02,SKU032,Product D2,North,9,2776.23,308.47,0
2022-01-02,SKU032,Product D2,South,11,3393.17,308.47,0
2022-01-02,SKU032,Product D2,East,58,17891.26,308.47,0
2022-01-02,SKU032,Product D2,West,14,3681.44,262.96,1
2022-01-02,SKU033,Product D3,North,22,5978.06,271.73,0
2022-01-02,SKU033,Product D3,South,36,9782.28,271.73,0
2022-01-02,SKU033,Product D3,West,78,19087.38,244.71,1
2022-01-02,SKU034,Product D4,North,18,1621.26,90.07,0
2022-01-02,SKU034,Product D4,East,24,2161.68,90.07,0
2022-01-02,SKU034,Product D4,West,10,900.7,90.07,0
2022-01-02,SKU035,Product D5,South,41,5833.07,142.27,0
2022-01-02,SKU035,Product D5,East,22,3129.94,142.27,0
2022-01-02,SKU035,Product D5,West,51,7255.77,142.27,0
2022-01-02,SKU036,Product D6,North,27,3175.47,117.61,0
2022-01-02,SKU036,Product D6,East,27,3175.47,117.61,0
2022-01-02,SKU037,Product D7,East,59,24957.0,423.0,0
2022-01-02,SKU037,Product D7,West,26,10998.0,423.0,0
2022-01-02,SKU038,Product D8,North,17,2077.91,122.23,0
2022-01-02,SKU038,Product D8,South,15,1833.45,122.23,0
2022-01-02,SKU038,Product D8,East,12,1466.76,122.23,0
2022-01-02,SKU038,Product D8,West,11,1344.53,122.23,0
2022-01-02,SKU039,Product D9,South,23,9302.81,404.47,0
2022-01-02,SKU040,Product E0,South,29,4094.51,141.19,0
2022-01-02,SKU040,Product E0,West,6,768.54,128.09,1
2022-01-02,SKU041,Product E1,North,5,2287.2,457.44,0
2022-01-02,SKU041,Product E1,South,14,6404.16,457.44,0
2022-01-02,SKU041,Product E1,East,6,2744.64,457.44,0
2022-01-02,SKU041,Product E1,West,54,20828.88,385.72,1
2022-01-02,SKU042,Product E2,North,32,14061.44,439.42,0
2022-01-02,SKU042,Product E2,South,47,18118.97,385.51,1
2022-01-02,SKU042,Product E2,East,21,9227.82,439.42,0
2022-01-02,SKU042,Product E2,West,20,8315.6,415.78,1
2022-01-02,SKU043,Product E3,North,42,4795.98,114.19,0
2022-01-02,SKU043,Product E3,South,24,2740.56,114.19,0
2022-01-02,SKU043,Product E3,East,6,572.88,95.48,1
2022-01-02,SKU043,Product E3,West,46,5252.74,114.19,0
2022-01-02,SKU044,Product E4,North,34,6931.24,203.86,0
2022-01-02,SKU044,Product E4,East,47,9581.42,203.86,0
2022-01-02,SKU044,Product E4,West,57,11620.02,203.86,0
2022-01-02,SKU045,Product E5,North,8,640.08,80.01,0
2022-01-02,SKU045,Product E5,South,23,1840.23,80.01,0
2022-01-02,SKU045,Product E5,East,14,1120.14,80.01,0
2022-01-02,SKU045,Product E5,West,9,720.09,80.01,0
2022-01-02,SKU046,Product E6,North,26,3402.1,130.85,0
2022-01-02,SKU046,Product E6,South,25,3271.25,130.85,0
2022-01-02,SKU046,Product E6,East,34,4448.9,130.85,0
2022-01-02,SKU047,Product E7,South,54,14801.4,274.1,0
2022-01-02,SKU047,Product E7,East,8,2192.8,274.1,0
2022-01-02,SKU047,Product E7,West,47,12882.7,274.1,0
2022-01-02,SKU048,Product E8,North,23,5058.39,219.93,0
2022-01-02,SKU048,Product E8,South,27,5938.11,219.93,0
2022-01-02,SKU048,Product E8,West,41,9017.13,219.93,0
2022-01-02,SKU049,Product E9,South,4,822.84,205.71,0
2022-01-02,SKU049,Product E9,West,7,1439.97,205.71,0
2022-01-03,SKU000,Product A0,North,25,8083.0,323.32,0
2022-01-03,SKU000,Product A0,South,22,7113.04,323.32,0
2022-01-03,SKU000,Product A0,East,29,9376.28,323.32,0
2022-01-03,SKU000,Product A0,West,7,2263.24,323.32,0
2022-01-03,SKU001,Product A1,North,26,9707.36,373.36,0
2022-01-03,SKU001,Product A1,East,32,11947.52,373.36,0
2022-01-03,SKU001,Product A1,West,9,2775.24,308.36,1
2022-01-03,SKU003,Product A3,North,31,10588.98,341.58,0
2022-01-03,SKU004,Product A4,South,28,1222.76,43.67,1
2022-01-03,SKU004,Product A4,West,35,1841.0,52.6,0
2022-01-03,SKU005,Product A5,South,6,153.42,25.57,0
2022-01-03,SKU005,Product A5,West,30,767.1,25.57,0
2022-01-03,SKU006,Product A6,North,23,2693.99,117.13,0
2022-01-03,SKU006,Product A6,South,17,1991.21,117.13,0
2022-01-03,SKU006,Product A6,East,28,3279.64,117.13,0
2022-01-03,SKU006,Product A6,West,8,937.04,117.13,0
2022-01-03,SKU007,Product A7,North,11,3354.89,304.99,0
2022-01-03,SKU007,Product A7,South,40,12199.6,304.99,0
2022-01-03,SKU007,Product A7,East,48,14639.52,304.99,0
2022-01-03,SKU007,Product A7,West,38,11589.62,304.99,0
2022-01-03,SKU008,Product A8,North,28,3008.04,107.43,0
2022-01-03,SKU008,Product A8,East,25,2685.75,107.43,0
2022-01-03,SKU008,Product A8,West,45,4834.35,107.43,0
2022-01-03,SKU009,Product A9,North,33,7113.48,215.56,0
2022-01-03,SKU009,Product A9,South,39,8406.84,215.56,0
2022-01-03,SKU009,Product A9,East,20,4311.2,215.56,0
2022-01-03,SKU009,Product A9,West,8,1724.48,215.56,0
2022-01-03,SKU010,Product B0,North,23,6871.02,298.74,0
2022-01-03,SKU010,Product B0,South,37,11053.38,298.74,0
2022-01-03,SKU010,Product B0,East,19,5676.06,298.74,0
2022-01-03,SKU010,Product B0,West,21,5441.94,259.14,1
2022-01-03,SKU011,Product B1,North,30,11454.6,381.82,0
2022-01-03,SKU012,Product B2,East,12,4225.08,352.09,0
2022-01-03,SKU012,Product B2,West,26,7863.44,302.44,1
2022-01-03,SKU013,Product B3,North,46,5877.88,127.78,1
2022-01-03,SKU013,Product B3,South,31,3697.68,119.28,1
2022-01-03,SKU013,Product B3,East,27,3946.32,146.16,0
2022-01-03,SKU013,Product B3,West,36,5261.76,146.16,0
2022-01-03,SKU014,Product B4,North,24,11496.72,479.03,0
2022-01-03,SKU014,Product B4,South,54,24477.66,453.29,1
2022-01-03,SKU014,Product B4,West,27,12933.81,479.03,0
2022-01-03,SKU015,Product B5,North,31,1689.19,54.49,1
2022-01-03,SKU015,Product B5,South,12,720.96,60.08,0
2022-01-03,SKU015,Product B5,East,33,1982.64,60.08,0
2022-01-03,SKU015,Product B5,West,21,1261.68,60.08,0
2022-01-03,SKU016,Product B6,North,34,1951.26,57.39,0
2022-01-03,SKU016,Product B6,East,31,1779.09,57.39,0
2022-01-03,SKU016,Product B6,West,44,2525.16,57.39,0
2022-01-03,SKU017,Product B7,North,45,13762.35,305.83,0
2022-01-03,SKU017,Product B7,South,7,2140.81,305.83,0
2022-01-03,SKU017,Product B7,East,43,13150.69,305.83,0
2022-01-03,SKU018,Product B8,North,56,16525.6,295.1,1
2022-01-03,SKU018,Product B8,South,34,12497.38,367.57,0
2022-01-03,SKU018,Product B8,East,36,13232.52,367.57,0
2022-01-03,SKU018,Product B8,West,11,4043.27,367.57,0
2022-01-03,SKU019,Product B9,South,21,1494.36,71.16,0
2022-01-03,SKU019,Product B9,West,25,1779.0,71.16,0
2022-01-03,SKU020,Product C0,North,35,1701.35,48.61,0
2022-01-03,SKU020,Product C0,East,17,826.37,48.61,0
2022-01-03,SKU020,Product C0,West,21,1020.81,48.61,0
2022-01-03,SKU021,Product C1,North,27,11243.07,416.41,0
2022-01-03,SKU021,Product C1,East,10,4164.1,416.41,0
2022-01-03,SKU022,Product C2,North,29,12872.23,443.87,0
2022-01-03,SKU022,Product C2,South,33,13748.46,416.62,1
2022-01-03,SKU022,Product C2,West,28,12428.36,443.87,0
2022-01-03,SKU023,Product C3,North,10,2929.0,292.9,0
2022-01-03,SKU023,Product C3,South,49,14352.1,292.9,0
2022-01-03,SKU023,Product C3,East,8,2343.2,292.9,0
2022-01-03,SKU023,Product C3,West,7,2050.3,292.9,0
2022-01-03,SKU024,Product C4,South,29,941.05,32.45,0
2022-01-03,SKU024,Product C4,West,28,908.6,32.45,0
2022-01-03,SKU025,Product C5,North,16,6220.8,388.8,0
2022-01-03,SKU025,Product C5,West,24,8635.44,359.81,1
2022-01-03,SKU026,Product C6,North,29,11015.65,379.85,1
2022-01-03,SKU026,Product C6,East,40,17164.4,429.11,0
2022-01-03,SKU027,Product C7,South,17,3336.42,196.26,0
2022-01-03,SKU027,Product C7,West,34,6672.84,196.26,0
2022-01-03,SKU028,Product C8,South,11,3536.39,321.49,0
2022-01-03,SKU029,Product C9,North,10,849.7,84.97,1
2022-01-03,SKU029,Product C9,East,20,1794.0,89.7,0
2022-01-03,SKU030,Product D0,North,24,2703.84,112.66,0
2022-01-03,SKU030,Product D0,South,7,788.62,112.66,0
2022-01-03,SKU030,Product D0,East,40,4506.4,112.66,0
2022-01-03,SKU031,Product D1,North,11,3892.79,353.89,0
2022-01-03,SKU031,Product D1,South,18,5242.32,291.24,1
2022-01-03,SKU031,Product D1,East,29,10262.81,353.89,0
2022-01-03,SKU032,Product D2,West,62,16581.9,267.45,1
2022-01-03,SKU033,Product D3,North,26,7064.98,271.73,0
2022-01-03,SKU033,Product D3,East,26,7064.98,271.73,0
2022-01-03,SKU033,Product D3,West,11,2989.03,271.73,0
2022-01-03,SKU034,Product D4,North,39,2879.76,73.84,1
2022-01-03,SKU034,Product D4,South,33,2972.31,90.07,0
2022-01-03,SKU034,Product D4,West,4,360.28,90.07,0
2022-01-03,SKU035,Product D5,North,25,3556.75,142.27,0
2022-01-03,SKU035,Product D5,South,9,1280.43,142.27,0
2022-01-03,SKU035,Product D5,East,15,2134.05,142.27,0
2022-01-03,SKU036,Product D6,North,24,2822.64,117.61,0
2022-01-03,SKU036,Product D6,South,22,2587.42,117.61,0
2022-01-03,SKU036,Product D6,East,25,2940.25,117.61,0
2022-01-03,SKU036,Product D6,West,44,4899.4,111.35,1
2022-01-03,SKU037,Product D7,East,31,13113.0,423.0,0
2022-01-03,SKU037,Product D7,West,26,10998.0,423.0,0
2022-01-03,SKU038,Product D8,East,38,4644.74,122.23,0
2022-01-03,SKU039,Product D9,North,11,4449.17,404.47,0
2022-01-03,SKU039,Product D9,South,59,21741.5,368.5,1
2022-01-03,SKU039,Product D9,East,17,6875.99,404.47,0
2022-01-03,SKU039,Product D9,West,16,6471.52,404.47,0
2022-01-03,SKU040,Product E0,North,36,5082.84,141.19,0
2022-01-03,SKU040,Product E0,South,25,3529.75,141.19,0
2022-01-03,SKU040,Product E0,East,33,4390.32,133.04,1
2022-01-03,SKU041,Product E1,North,39,15193.62,389.58,1
2022-01-03,SKU041,Product E1,South,28,12808.32,457.44,0
2022-01-03,SKU041,Product E1,East,20,9148.8,457.44,0
2022-01-03,SKU041,Product E1,West,14,6404.16,457.44,0
2022-01-03,SKU042,Product E2,East,34,12496.36,367.54,1
2022-01-03,SKU042,Product E2,West,41,16371.3,399.3,1
2022-01-03,SKU043,Product E3,North,61,5648.6,92.6,1
2022-01-03,SKU043,Product E3,South,41,4681.79,114.19,0
2022-01-03,SKU043,Product E3,West,3,342.57,114.19,0
2022-01-03,SKU045,Product E5,North,35,2800.35,80.01,0
2022-01-03,SKU045,Product E5,South,18,1440.18,80.01,0
2022-01-03,SKU045,Product E5,East,16,1280.16,80.01,0
2022-01-03,SKU045,Product E5,West,34,2720.34,80.01,0
2022-01-03,SKU046,Product E6,North,20,2617.0,130.85,0
2022-01-03,SKU046,Product E6,South,8,1046.8,130.85,0
2022-01-03,SKU046,Product E6,East,23,3009.55,130.85,0
2022-01-03,SKU046,Product E6,West,41,5364.85,130.85,0
2022-01-03,SKU047,Product E7,North,36,9867.6,274.1,0
2022-01-03,SKU047,Product E7,South,44,12060.4,274.1,0
2022-01-03,SKU047,Product E7,West,12,3289.2,274.1,0
2022-01-03,SKU048,Product E8,South,49,10776.57,219.93,0
2022-01-03,SKU048,Product E8,West,40,7219.2,180.48,1
2022-01-03,SKU049,Product E9,North,8,1645.68,205.71,0
2022-01-03,SKU049,Product E9,South,40,8228.4,205.71,0
2022-01-03,SKU049,Product E9,West,3,617.13,205.71,0
2022-01-04,SKU000,Product A0,North,36,11639.52,323.32,0
2022-01-04,SKU000,Product A0,South,37,11962.84,323.32,0
2022-01-04,SKU001,Product A1,North,9,3360.24,373.36,0
2022-01-04,SKU001,Product A1,South,21,7840.56,373.36,0
2022-01-04,SKU001,Product A1,East,30,11200.8,373.36,0
2022-01-04,SKU001,Product A1,West,34,12694.24,373.36,0
2022-01-04,SKU002,Product A2,South,61,6239.69,102.29,1
2022-01-04,SKU002,Product A2,East,5,553.15,110.63,1
2022-01-04,SKU002,Product A2,West,11,1313.07,119.37,0
2022-01-04,SKU003,Product A3,North,51,17420.58,341.58,0
2022-01-04,SKU003,Product A3,South,8,2732.64,341.58,0
2022-01-04,SKU003,Product A3,East,28,9564.24,341.58,0
2022-01-04,SKU003,Product A3,West,16,5465.28,341.58,0
2022-01-04,SKU004,Product A4,South,6,315.6,52.6,0
2022-01-04,SKU004,Product A4,East,27,1420.2,52.6,0
2022-01-04,SKU004,Product A4,West,13,683.8,52.6,0
2022-01-04,SKU005,Product A5,North,16,409.12,25.57,0
2022-01-04,SKU005,Product A5,East,47,1201.79,25.57,0
2022-01-04,SKU006,Product A6,North,21,2459.73,117.13,0
2022-01-04,SKU006,Product A6,South,43,5036.59,117.13,0
2022-01-04,SKU006,Product A6,East,37,4333.81,117.13,0
2022-01-04,SKU006,Product A6,West,26,2506.66,96.41,1
2022-01-04,SKU007,Product A7,North,27,6594.21,244.23,1
